717.940717629  92.612244898
720.748829953  92.9387755102
723.556942278  93.2653061224
729.173166927  93.7551020408
731.981279251  94.1632653061
734.789391576  94.4897959184
737.597503900  94.8571428571
737.597503900  95.2244897959
740.405616225  95.6326530612
748.829953198  95.9591836735
748.829953198  96.3673469388
757.254290172  96.5306122449
757.254290172  96.8979591837
762.870514821  97.2653061224
771.294851794  97.6734693878
785.335413417  98.0408163265
799.375975039  98.3265306122
813.416536661  98.5306122449
841.497659906  98.7346938776
855.538221529  98.8163265306
889.235569423  98.8571428571
911.700468019  98.7755102041
939.781591264  98.6530612245
956.630265211  98.4489795918
981.903276131  98.1224489796
998.751950078  97.7959183673
1015.60062402  97.5102040816
1032.44929797  97.1836734694
1043.68174727  96.8979591837
1052.10608424  96.693877551
1074.57098284  96.4489795918
1085.80343214  96.3673469388
1102.65210608  96.4897959184
1122.30889236  96.693877551
1141.96567863  97.1020408163
1158.81435257  97.387755102
1175.66302652  97.6734693878
1189.70358814  97.9183673469
1212.16848674  98.2448979592
1234.63338534  98.4897959184
1254.29017161  98.6530612245
1276.75507020  98.8163265306
1299.21996880  98.9795918367
1318.87675507  99.1020408163
1352.57410296  99.1428571429
1363.80655226  99.2244897959
1389.07956318  99.2653061224
1419.96879875  99.387755102
1453.66614665  99.4285714286
1481.74726989  99.4285714286
1501.40405616  99.4693877551
1540.71762871  99.4693877551
1582.83931357  99.5102040816
1610.92043682  99.5510204082
1650.23400936  99.5918367347
1672.69890796  99.5510204082
1697.97191888  99.5510204082
1731.66926677  99.5510204082
1748.51794072  99.5510204082
1776.59906396  99.5510204082
1810.29641186  99.5918367347
1824.33697348  99.5510204082
1855.22620905  99.5510204082
1883.30733229  99.5102040816
1891.73166927  99.5102040816
1933.85335413  99.5102040816
1953.51014041  99.5102040816
1990.01560062  99.5102040816
2009.67238690  99.4693877551
2037.75351014  99.4693877551
2071.45085803  99.4285714286
2105.14820593  99.4285714286
2127.61310452  99.387755102
2155.69422777  99.387755102
2178.15912637  99.3469387755
2203.43213729  99.306122449
2234.32137285  99.306122449
2262.40249610  99.2653061224
2284.86739470  99.2244897959
2312.94851794  99.1836734694
2343.83775351  99.1836734694
2369.11076443  99.1428571429
2402.80811232  99.0612244898
2444.92979719  99.0612244898
2467.39469579  98.9795918367
2495.47581903  98.9795918367

